Fever,Cough,Fatigue,Headache,Sore Throat,Runny Nose,Muscle Aches,Chest Pain,Nausea,Diarrhea,Rash,Chills,Shortness of Breath,Joint Pain,Body Aches,Swollen Lymph Nodes,Vomiting,Disease
0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,Can't Predict
0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,Arthritis
0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,Bronchitis
1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,Measles
1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,Flu
1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,Flu
0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,Arthritis
0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,Arthritis
1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,Flu
1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Can't Predict
0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,Can't Predict
1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,Flu
0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,Can't Predict
0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,Can't Predict
0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,Arthritis
0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,Cold
0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,Mononucleosis
0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,Bronchitis
0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,Mononucleosis
1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,Flu
0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,Bronchitis
0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,Cold
1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,Flu
0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,Mononucleosis
0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,Can't Predict
1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,Can't Predict
0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,Can't Predict
0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,Can't Predict
0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,Bronchitis
0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,Can't Predict
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Can't Predict
0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,Arthritis
0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,Arthritis
0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,Arthritis
1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,Pneumonia
0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,Can't Predict
1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,Flu
1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,Flu
0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,Bronchitis
0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,Arthritis
0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,Can't Predict
1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,Pneumonia
1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,Cold
0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,Can't Predict
1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,Flu
0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,Arthritis
0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,Can't Predict
1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,Bronchitis
0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,Arthritis
0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,Can't Predict
0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,Arthritis
0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,Mononucleosis
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,Flu
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,Gastroenteritis
0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,Arthritis
1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,Malaria
0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,Arthritis
0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,Can't Predict
1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,Measles
0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,Bronchitis
1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,Flu
0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,Bronchitis
0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,Cold
0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,Can't Predict
0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,Can't Predict
1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,Gastroenteritis
1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,Flu
1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,Measles
0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Can't Predict
0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,Mononucleosis
0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,Cold
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Can't Predict
0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,Arthritis
1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,Pneumonia
0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,Can't Predict
0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,Can't Predict
0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,Arthritis
0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,Arthritis
0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,Bronchitis
1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,Flu
1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,Malaria
0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,Can't Predict
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,Can't Predict
1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,Influenza
0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,Can't Predict
1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,Malaria
0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,Can't Predict
1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,Pneumonia
1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,Cold
0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,Cold
1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,Flu
1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,Bronchitis
0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,Can't Predict
0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,Bronchitis
0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,Bronchitis
1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,Measles
1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,Pneumonia
1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,Flu
0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,Can't Predict
0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,Arthritis
1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,Flu
1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,Flu
1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,Flu
1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,Malaria
1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,Measles
1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,Malaria
1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,Flu
0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,Can't Predict
1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,Cold
1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,Flu
1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,Flu
0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,Mononucleosis
1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,Measles
1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,Flu
1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,Flu
0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,Can't Predict
1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,Measles
0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,Can't Predict
0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,Bronchitis
1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,Malaria
1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,Flu
0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,Cold
0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,Can't Predict
1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,Flu
1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,Can't Predict
0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,Cold
1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,Pneumonia
0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,Mononucleosis
1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,Can't Predict
0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,Arthritis
0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,Arthritis
0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,Bronchitis
0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,Can't Predict
1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,Bronchitis
1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,Pneumonia
1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,Flu
1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Measles
0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,Mononucleosis
1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,Flu
0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,Bronchitis
1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,Flu
0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,Bronchitis
0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,Cold
1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,Can't Predict
1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,Flu
0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,Can't Predict
1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,Measles
0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,Can't Predict
1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,Flu
1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,Flu
1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,Flu
0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,Can't Predict
0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,Arthritis
1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,Flu
1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,Arthritis
0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,Can't Predict
1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,Measles
0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,Can't Predict
0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,Arthritis
0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,Bronchitis
1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,Pneumonia
0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,Can't Predict
0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,Can't Predict
1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,Pneumonia
1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,Flu
1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,Measles
1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,Measles
1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,Gastroenteritis
1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,Flu
1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,Flu
1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,Flu
0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,Cold
0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,Mononucleosis
1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,Measles
0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,Can't Predict
0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,Arthritis
0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,Can't Predict
0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,Can't Predict
1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,Flu
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,Flu
1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,Flu
0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,Mononucleosis
0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,Bronchitis
1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Can't Predict
0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,Bronchitis
1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,Flu
1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,Influenza
0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,Can't Predict
1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,Flu
0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,Can't Predict
1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,Malaria
1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,Flu
0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,Arthritis
0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,Mononucleosis
0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,Can't Predict
0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,Bronchitis
0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,Bronchitis
0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,Cold
0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,Arthritis
1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,Flu
1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,Pneumonia
0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,Mononucleosis
0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,Bronchitis
1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,Malaria
0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,Cold
1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,Influenza
0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,Bronchitis
1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,Flu
1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,Measles
1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,Influenza
1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,Pneumonia
0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,Can't Predict
0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,Can't Predict
0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,Can't Predict
0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,Cold
1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,Mononucleosis
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,Can't Predict
1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,Flu
1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,Flu
1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,Flu
0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,Can't Predict
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,Can't Predict
1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,Pneumonia
0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,Arthritis
1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,Flu
0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,Arthritis
0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,Mononucleosis
1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Flu
0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,Cold
0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,Cold
1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,Flu
1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,Flu
0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,Bronchitis
1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,Flu
1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,Pneumonia
1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,Can't Predict
1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,Flu
0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,Can't Predict
1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,Measles
1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,Flu
0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,Can't Predict
1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Cold
1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,Bronchitis
0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,Can't Predict
1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,Flu
0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,Can't Predict
1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,Flu
0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,Cold
0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,Can't Predict
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,Can't Predict
1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,Malaria
1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,Malaria
0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,Cold
1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,Can't Predict
1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,Can't Predict
1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,Bronchitis
0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,Mononucleosis
0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,Can't Predict
1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,Pneumonia
1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,Can't Predict
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,Can't Predict
0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,Bronchitis
1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,Flu
0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,Bronchitis
1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,Flu
0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,Can't Predict
0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,Bronchitis
1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,Mononucleosis
1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,Flu
0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,Cold
0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,Arthritis
1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,Flu
1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,Pneumonia
1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,Pneumonia
1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,Flu
0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,Mononucleosis
0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,Cold
1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,Influenza
0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,Bronchitis
1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,Malaria
1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,Can't Predict
1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,Bronchitis
1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,Pneumonia
0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,Mononucleosis
1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,Measles
1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,Malaria
1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,Flu
0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,Arthritis
1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,Malaria
0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,Arthritis
0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,Can't Predict
0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,Arthritis
0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,Bronchitis
1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,Can't Predict
1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,Flu
1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,Flu
1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,Flu
1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,Pneumonia
0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,Bronchitis
1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Can't Predict
0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,Arthritis
0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,Bronchitis
0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,Can't Predict
1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,Measles
1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,Flu
1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,Can't Predict
0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,Bronchitis
1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,Malaria
1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,Flu
1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,Measles
1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,Flu
0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,Bronchitis
1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,Measles
0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,Arthritis
0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,Bronchitis
1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,Pneumonia
0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,Can't Predict
0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,Arthritis
0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,Cold
1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,Pneumonia
0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,Bronchitis
0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,Bronchitis
1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,Measles
1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,Flu
0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,Bronchitis
1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,Can't Predict
0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,Bronchitis
0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,Mononucleosis
0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,Can't Predict
0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,Can't Predict
1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,Flu
1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,Flu
1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,Pneumonia
0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,Mononucleosis
1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,Flu
0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,Can't Predict
0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,Mononucleosis
1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,Flu
1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,Influenza
1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,Pneumonia
0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,Bronchitis
0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,Can't Predict
1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,Flu
1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,Measles
0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,Bronchitis
1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,Flu
0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,Bronchitis
0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,Arthritis
